UserID,InvoiceNo,TotalPayment,InvoiceDate
205233,10777,67.6998,28-04-2020
211235,10778,340.1757,28-04-2020
211234,10779,84.8799,28-04-2020
211228,10780,1032.7014,28-04-2020
143026,10781,374.1957,28-04-2020
209463,10782,254.8098,28-04-2020
211219,10783,595.1799,28-04-2020
211227,10784,255.1257,28-04-2020
211226,10785,267.2757,28-04-2020
205473,10786,731.4057,28-04-2020
211221,10787,289.1457,28-04-2020
204319,10788,408.2157,28-04-2020
211217,10789,84.8799,28-04-2020
211215,10790,442.2357,28-04-2020
211216,10791,561.3057,28-04-2020
211208,10792,301.2957,28-04-2020
211209,10793,169.9299,28-04-2020
211206,10794,340.1757,28-04-2020
211203,10795,318.3057,28-04-2020
47411,10796,391.0599,28-04-2020
210670,10797,595.1799,28-04-2020
210832,10798,221.1057,28-04-2020
211200,10799,425.2257,28-04-2020
210745,10800,1003.2498,28-04-2020
210555,10801,442.2357,28-04-2020
151705,10802,510.2757,28-04-2020
-12321,10803,522.2799,28-04-2020
207612,10804,67.8699,28-04-2020
145389,10805,510.2757,28-04-2020
211190,10806,510.1056,28-04-2020
211192,10807,170.0757,28-04-2020
211189,10808,340.1757,28-04-2020
-12321,10809,352.3257,28-04-2020
211177,10810,364.3785,28-04-2020
211186,10811,306.1557,28-04-2020
199211,10812,394.3647,28-04-2020
211184,10813,333.9792,28-04-2020
211179,10814,145.557,28-04-2020
211175,10815,315.657,28-04-2020
196866,10816,386.3457,28-04-2020
209687,10817,454.3857,28-04-2020
211168,10818,348.8022,28-04-2020
211167,10819,306.1557,28-04-2020
210635,10820,663.3657,28-04-2020
211166,10821,45.9999,28-04-2020
211135,10822,535.1103,28-04-2020
182959,10823,339.5196,28-04-2020
211161,10824,204.0957,28-04-2020
211157,10825,203.9499,28-04-2020
211151,10826,437.3757,28-04-2020
211153,10827,510.2757,28-04-2020
202218,10828,391.0599,28-04-2020
211146,10829,351.2565,28-04-2020
210090,10830,476.1099,28-04-2020
21475,10831,420.3657,28-04-2020
181877,10832,925.3197,28-04-2020
211145,10833,327.807,28-04-2020
211126,10834,625.1418,28-04-2020
211125,10835,374.0499,28-04-2020
211144,10836,1631.4048,28-04-2020
211143,10837,340.1757,28-04-2020
211134,10838,560.9655,28-04-2020
211141,10839,561.1356,28-04-2020
211140,10840,1190.4813,28-04-2020
211139,10841,169.7598,28-04-2020
211132,10842,1547.3754,28-04-2020
155245,10843,595.1799,28-04-2020
211120,10844,135.3996,28-04-2020
211119,10845,84.8799,28-04-2020
211118,10846,284.2857,28-04-2020
130888,10847,33.8499,28-04-2020
128339,10848,238.1157,28-04-2020
211098,10849,181.9098,28-04-2020
211087,10850,607.3299,28-04-2020
211045,10851,340.1757,28-04-2020
211085,10852,315.657,28-04-2020
204219,10853,476.1099,28-04-2020
210891,10854,352.3257,28-04-2020
68299,10855,216.2457,28-04-2020
211073,10856,522.4257,28-04-2020
211067,10857,33.8499,28-04-2020
211072,10858,2074.1508,28-04-2020
181164,10859,680.0355,28-04-2020
211067,10860,101.7198,28-04-2020
151874,10861,403.1856,28-04-2020
211053,10862,254.6397,28-04-2020
211059,10863,952.5114,28-04-2020
211055,10864,522.4257,28-04-2020
210839,10865,391.2057,28-04-2020
203621,10866,327.807,28-04-2020
211044,10867,249.7797,28-04-2020
165193,10868,743.5557,28-04-2020
211040,10869,315.657,28-04-2020
147827,10870,386.3457,28-04-2020
211039,10871,255.1257,28-04-2020
210743,10872,442.2357,28-04-2020
211035,10873,437.3757,28-04-2020
211031,10874,306.1557,28-04-2020
211027,10875,454.3857,28-04-2020
174106,10876,437.3757,28-04-2020
211011,10877,315.657,28-04-2020
211016,10878,84.8799,28-04-2020
211012,10879,654.6906,28-04-2020
211000,10880,315.657,28-04-2020
211003,10881,308.4642,28-04-2020
210994,10882,101.5497,27-04-2020
210948,10883,1717.9371,27-04-2020
155865,10884,692.1855,27-04-2020
210988,10885,728.271,27-04-2020
210985,10886,340.1757,27-04-2020
210744,10887,204.0957,27-04-2020
210986,10888,986.3856,27-04-2020
189053,10889,287.5419,27-04-2020
210978,10890,759.5451,27-04-2020
210957,10891,84.8799,27-04-2020
210964,10892,376.407,27-04-2020
210974,10893,493.2657,27-04-2020
207135,10894,425.0799,27-04-2020
210964,10895,263.4849,27-04-2020
210772,10896,544.1499,27-04-2020
210533,10897,97.0299,27-04-2020
210960,10898,255.1257,27-04-2020
210920,10899,1207.6371,27-04-2020
210938,10900,255.1257,27-04-2020
210498,10901,782.4114,27-04-2020
111867,10902,449.5257,27-04-2020
210932,10903,454.3857,27-04-2020
197738,10904,850.3299,27-04-2020
169718,10905,374.1957,27-04-2020
-14296,10906,289.1457,27-04-2020
210917,10907,170.0757,27-04-2020
134638,10908,374.1957,27-04-2020
210925,10909,386.3457,27-04-2020
210923,10910,2937.5298,27-04-2020
210915,10911,340.1757,27-04-2020
210909,10912,374.1957,27-04-2020
210906,10913,425.2257,27-04-2020
210907,10914,437.2299,27-04-2020
206914,10915,216.2457,27-04-2020
210897,10916,510.2757,27-04-2020
210502,10917,340.1757,27-04-2020
210903,10918,629.0298,27-04-2020
210591,10919,476.0856,27-04-2020
210900,10920,646.1856,27-04-2020
210887,10921,352.3257,27-04-2020
191124,10922,318.3057,27-04-2020
112138,10923,913.6314,27-04-2020
209239,10924,866.6352,27-04-2020
210886,10925,169.5897,27-04-2020
209018,10926,935.3556,27-04-2020
210883,10927,714.3957,27-04-2020
205281,10928,255.1257,27-04-2020
148276,10929,692.5257,27-04-2020
207986,10930,232.7697,27-04-2020
210880,10931,391.0599,27-04-2020
163725,10932,1054.5714,27-04-2020
210874,10933,267.2757,27-04-2020
210875,10934,45.9999,27-04-2020
210873,10935,352.3257,27-04-2020
162384,10936,272.1357,27-04-2020
210732,10937,288.9999,27-04-2020
210866,10938,680.2299,27-04-2020
193694,10939,692.3799,27-04-2020
210869,10940,442.2357,27-04-2020
210798,10941,340.1757,27-04-2020
210867,10942,267.1299,27-04-2020
210865,10943,454.3857,27-04-2020
210866,10944,493.0956,27-04-2020
16346,10945,318.3057,27-04-2020
165421,10946,398.0097,27-04-2020
210864,10947,318.3057,27-04-2020
210857,10948,488.2356,27-04-2020
210854,10949,510.2757,27-04-2020
210855,10950,318.3057,27-04-2020
210853,10951,102.0357,27-04-2020
210852,10952,1581.7113,27-04-2020
12015,10953,198.9441,27-04-2020
210827,10954,425.2257,27-04-2020
210850,10955,352.3257,27-04-2020
210713,10956,352.3257,27-04-2020
210848,10957,454.3857,27-04-2020
210843,10958,183.6837,27-04-2020
208415,10959,1921.6926,27-04-2020
210842,10960,1292.6628,27-04-2020
210841,10961,454.3857,27-04-2020
204812,10962,97.0299,27-04-2020
208772,10963,318.3057,27-04-2020
210817,10964,1032.4098,27-04-2020
210831,10965,255.1257,27-04-2020
209837,10966,765.4257,27-04-2020
198698,10967,374.1957,27-04-2020
210825,10968,1219.5198,27-04-2020
210824,10969,340.1757,27-04-2020
158053,10970,454.3857,27-04-2020
195626,10971,1241.487,27-04-2020
173981,10972,170.0757,27-04-2020
188572,10973,391.2057,27-04-2020
210818,10974,182.2257,27-04-2020
210815,10975,816.3099,27-04-2020
209800,10976,473.607,27-04-2020
210572,10977,84.8799,27-04-2020
210809,10978,522.4257,27-04-2020
160647,10979,351.6696,27-04-2020
210801,10980,522.4257,27-04-2020
11417,10981,238.1157,27-04-2020
210800,10982,556.4457,27-04-2020
210799,10983,573.4557,27-04-2020
210557,10984,216.2457,27-04-2020
155804,10985,340.1757,27-04-2020
210798,10986,255.1257,27-04-2020
210797,10987,748.4157,27-04-2020
192280,10988,437.3757,27-04-2020
207659,10989,442.2357,27-04-2020
203378,10990,420.3657,27-04-2020
210714,10991,646.3557,27-04-2020
22167,10992,318.3057,27-04-2020
210793,10993,181.9098,27-04-2020
99652,10994,1513.1853,27-04-2020
140166,10995,238.1157,27-04-2020
210791,10996,454.3857,27-04-2020
210783,10997,425.2257,27-04-2020
210782,10998,668.1042,27-04-2020
123831,10999,84.8799,27-04-2020
108863,11000,284.1399,27-04-2020
210780,11001,306.1557,27-04-2020
210774,11002,879.3198,27-04-2020
210779,11003,254.6397,27-04-2020
207352,11004,408.0456,27-04-2020
210775,11005,306.1557,27-04-2020
210776,11006,408.2157,27-04-2020
-12321,11007,947.4813,27-04-2020
210773,11008,216.2457,27-04-2020
210770,11009,254.6397,27-04-2020
210767,11010,556.2756,27-04-2020
210706,11011,169.7598,27-04-2020
210758,11012,473.607,27-04-2020
204662,11013,204.0957,27-04-2020
210757,11014,454.3857,27-04-2020
210754,11015,352.3257,27-04-2020
210735,11016,236.9493,27-04-2020
210753,11017,560.9898,27-04-2020
210748,11018,726.3756,27-04-2020
210746,11019,357.0156,27-04-2020
210742,11020,403.3557,26-04-2020
147519,11021,476.1099,26-04-2020
210737,11022,408.2157,26-04-2020
210736,11023,816.3099,26-04-2020
210713,11024,896.6457,26-04-2020
210718,11025,691.8453,26-04-2020
210733,11026,522.4257,26-04-2020
210731,11027,408.2157,26-04-2020
189918,11028,833.1255,26-04-2020
210729,11029,1168.2468,26-04-2020
210717,11030,306.1557,26-04-2020
169054,11031,386.1999,26-04-2020
210726,11032,255.1257,26-04-2020
210282,11033,510.1299,26-04-2020
210722,11034,67.8699,26-04-2020
210710,11035,238.1157,26-04-2020
205356,11036,748.3671,26-04-2020
210720,11037,442.2357,26-04-2020
210719,11038,561.1599,26-04-2020
210716,11039,306.1557,26-04-2020
209048,11040,799.2756,26-04-2020
210712,11041,255.1257,26-04-2020
210708,11042,204.0957,26-04-2020
210386,11043,998.6814,26-04-2020
181472,11044,391.2057,26-04-2020
207352,11045,850.3299,26-04-2020
210705,11046,170.0757,26-04-2020
210700,11047,765.4014,26-04-2020
210698,11048,442.0656,26-04-2020
210697,11049,475.9155,26-04-2020
210695,11050,778.9365,26-04-2020
156379,11051,382.5549,26-04-2020
205394,11052,493.2657,26-04-2020
104894,11053,391.0599,26-04-2020
112315,11054,609.7356,26-04-2020
210692,11055,254.6397,26-04-2020
209447,11056,419.5395,26-04-2020
210689,11057,169.7598,26-04-2020
210688,11058,374.1957,26-04-2020
210686,11059,130.7097,26-04-2020
210683,11060,306.0099,26-04-2020
167238,11061,306.1557,26-04-2020
210682,11062,442.2357,26-04-2020
210679,11063,1015.6914,26-04-2020
210680,11064,408.2157,26-04-2020
210681,11065,84.8799,26-04-2020
210134,11066,97.0299,26-04-2020
210677,11067,454.3857,26-04-2020
210675,11068,340.1757,26-04-2020
210674,11069,318.3057,26-04-2020
184381,11070,182.2257,26-04-2020
210671,11071,170.0757,26-04-2020
210668,11072,680.2299,26-04-2020
210667,11073,267.2757,26-04-2020
210664,11074,216.2457,26-04-2020
210652,11075,488.4057,26-04-2020
210649,11076,301.1256,26-04-2020
210590,11077,794.4156,26-04-2020
210659,11078,437.3757,26-04-2020
207312,11079,255.1257,26-04-2020
210656,11080,165.2157,26-04-2020
210655,11081,181.9098,26-04-2020
210650,11082,522.4257,26-04-2020
210654,11083,306.1557,26-04-2020
210653,11084,306.1557,26-04-2020
210336,11085,560.8197,26-04-2020
210620,11086,510.2757,26-04-2020
210647,11087,170.0757,26-04-2020
-10163,11088,901.3356,26-04-2020
210646,11089,760.5657,26-04-2020
210603,11090,527.1156,26-04-2020
149006,11091,901.1898,26-04-2020
210640,11092,339.8598,26-04-2020
174498,11093,2959.1568,26-04-2020
210642,11094,442.2357,26-04-2020
210641,11095,255.1257,26-04-2020
-5074,11096,777.4299,26-04-2020
90997,11097,595.1799,26-04-2020
210639,11098,306.1557,26-04-2020
210638,11099,306.1557,26-04-2020
210637,11100,1479.6027,26-04-2020
210630,11101,204.0957,26-04-2020
210636,11102,612.1656,26-04-2020
122359,11103,612.3357,26-04-2020
210569,11104,84.8799,26-04-2020
210627,11105,1768.7484,26-04-2020
210633,11106,340.1757,26-04-2020
210204,11107,408.2157,26-04-2020
210629,11108,152.9199,26-04-2020
210628,11109,169.7598,26-04-2020
210621,11110,577.9755,26-04-2020
210625,11111,84.8799,26-04-2020
210626,11112,135.7398,26-04-2020
210623,11113,473.607,26-04-2020
184432,11114,816.3099,26-04-2020
210622,11115,216.2457,26-04-2020
210618,11116,510.2757,26-04-2020
104894,11117,254.6397,26-04-2020
210616,11118,169.9299,26-04-2020
210617,11119,339.5196,26-04-2020
210615,11120,84.8799,26-04-2020
210613,11121,510.2757,26-04-2020
210611,11122,454.3857,26-04-2020
204364,11123,1020.4056,26-04-2020
210609,11124,170.0757,26-04-2020
210610,11125,442.2357,26-04-2020
210607,11126,306.1557,26-04-2020
210605,11127,254.6397,26-04-2020
210606,11128,204.0957,26-04-2020
178158,11129,374.1957,26-04-2020
158809,11130,306.1557,26-04-2020
193926,11131,573.4557,26-04-2020
210600,11132,607.3299,26-04-2020
198319,11133,594.9855,26-04-2020
178917,11134,101.5497,26-04-2020
210594,11135,335.3157,26-04-2020
210593,11136,203.9256,26-04-2020
181228,11137,4994.8407,26-04-2020
208565,11138,102.0357,26-04-2020
210589,11139,340.0056,26-04-2020
210586,11140,680.2299,26-04-2020
210585,11141,255.1257,26-04-2020
74669,11142,386.3457,26-04-2020
171837,11143,84.8799,26-04-2020
210582,11144,480.3138,26-04-2020
210581,11145,454.3857,26-04-2020
210580,11146,254.9556,26-04-2020
25120,11147,645.8697,26-04-2020
210573,11148,352.3257,26-04-2020
210572,11149,594.8154,26-04-2020
195638,11150,307.7352,26-04-2020
210570,11151,352.3257,26-04-2020
210571,11152,730.9197,26-04-2020
91484,11153,658.5057,26-04-2020
210569,11154,84.8799,26-04-2020
210568,11155,267.2757,26-04-2020
210567,11156,811.0854,26-04-2020
193698,11157,352.1556,26-04-2020
203111,11158,318.3057,26-04-2020
210559,11159,169.7598,26-04-2020
210558,11160,442.2357,26-04-2020
209904,11161,509.2794,26-04-2020
210556,11162,306.1557,26-04-2020
210553,11163,442.2357,26-04-2020
168824,11164,322.6554,26-04-2020
210551,11165,367.1001,26-04-2020
49981,11166,1275.6771,26-04-2020
210548,11167,913.437,26-04-2020
210535,11168,80.0199,25-04-2020
210544,11169,306.1557,25-04-2020
199259,11170,442.2357,25-04-2020
210542,11171,485.757,25-04-2020
210540,11172,390.8655,25-04-2020
210185,11173,216.2457,25-04-2020
210534,11174,284.2857,25-04-2020
210467,11175,284.2857,25-04-2020
153346,11176,844.9596,25-04-2020
203040,11177,237.7998,25-04-2020
210529,11178,1032.7257,25-04-2020
209366,11179,765.2799,25-04-2020
210525,11180,318.3057,25-04-2020
149191,11181,391.2057,25-04-2020
210522,11182,267.1299,25-04-2020
210523,11183,425.0799,25-04-2020
210524,11184,510.2757,25-04-2020
123933,11185,255.1257,25-04-2020
210522,11186,437.0598,25-04-2020
210171,11187,454.2399,25-04-2020
203266,11188,680.2299,25-04-2020
167068,11189,322.9956,25-04-2020
210515,11190,442.2357,25-04-2020
210514,11191,255.1257,25-04-2020
165649,11192,408.0699,25-04-2020
210512,11193,255.1257,25-04-2020
27596,11194,782.0955,25-04-2020
209709,11195,340.1757,25-04-2020
210502,11196,510.2757,25-04-2020
210509,11197,84.8799,25-04-2020
193967,11198,442.2357,25-04-2020
210508,11199,595.1799,25-04-2020
177525,11200,476.2557,25-04-2020
210029,11201,97.0299,25-04-2020
210482,11202,255.1257,25-04-2020
154954,11203,607.3299,25-04-2020
210505,11204,680.2299,25-04-2020
210504,11205,221.1057,25-04-2020
165560,11206,118.8999,25-04-2020
210497,11207,340.1757,25-04-2020
210498,11208,918.3456,25-04-2020
206882,11209,255.1257,25-04-2020
210495,11210,318.3057,25-04-2020
94715,11211,454.3857,25-04-2020
210493,11212,425.0799,25-04-2020
210475,11213,63.0099,25-04-2020
210475,11214,216.2457,25-04-2020
183159,11215,578.1699,25-04-2020
179949,11216,1883.007,25-04-2020
210378,11217,33.8499,25-04-2020
210486,11218,692.3799,25-04-2020
207277,11219,334.6596,25-04-2020
210484,11220,403.3557,25-04-2020
198953,11221,828.4599,25-04-2020
210483,11222,964.6614,25-04-2020
210480,11223,373.8555,25-04-2020
210479,11224,250.2657,25-04-2020
210477,11225,454.3857,25-04-2020
61695,11226,692.3799,25-04-2020
210476,11227,374.1957,25-04-2020
210475,11228,267.2757,25-04-2020
89615,11229,153.0657,25-04-2020
210338,11230,374.1957,25-04-2020
193471,11231,306.0099,25-04-2020
210472,11232,437.3757,25-04-2020
210400,11233,714.3714,25-04-2020
210471,11234,216.2457,25-04-2020
210469,11235,272.1357,25-04-2020
210467,11236,267.2757,25-04-2020
210465,11237,391.0599,25-04-2020
210466,11238,352.3257,25-04-2020
210449,11239,624.4614,25-04-2020
210464,11240,255.1257,25-04-2020
210459,11241,84.8799,25-04-2020
210457,11242,182.2257,25-04-2020
210458,11243,339.5196,25-04-2020
210456,11244,612.3357,25-04-2020
168023,11245,476.1099,25-04-2020
210454,11246,181.9098,25-04-2020
47277,11247,153.0657,25-04-2020
210453,11248,408.2157,25-04-2020
210447,11249,238.1157,25-04-2020
192030,11250,288.4896,25-04-2020
147776,11251,680.2299,25-04-2020
187095,11252,386.3457,25-04-2020
186996,11253,169.9299,25-04-2020
210448,11254,84.8799,25-04-2020
181442,11255,437.2299,25-04-2020
210447,11256,335.3157,25-04-2020
208373,11257,182.2257,25-04-2020
60740,11258,544.2714,25-04-2020
191603,11259,284.2857,25-04-2020
210434,11260,798.9111,25-04-2020
210444,11261,335.3157,25-04-2020
210442,11262,182.2257,25-04-2020
152279,11263,867.1698,25-04-2020
-12321,11264,539.2656,25-04-2020
210419,11265,238.1157,25-04-2020
210439,11266,1428.7671,25-04-2020
186154,11267,544.2957,25-04-2020
210366,11268,339.1794,25-04-2020
210435,11269,182.0799,25-04-2020
210015,11270,407.8755,25-04-2020
210432,11271,97.0299,25-04-2020
210430,11272,283.4595,25-04-2020
209279,11273,782.1198,25-04-2020
210153,11274,408.2157,25-04-2020
183131,11275,340.1757,25-04-2020
163672,11276,352.3257,25-04-2020
208805,11277,692.3799,25-04-2020
210380,11278,335.1456,25-04-2020
210415,11279,473.607,25-04-2020
210416,11280,306.1557,25-04-2020
191045,11281,454.3857,25-04-2020
210414,11282,255.1257,25-04-2020
210410,11283,148.2057,25-04-2020
47575,11284,97.0299,25-04-2020
37556,11285,731.4057,25-04-2020
210276,11286,84.8799,25-04-2020
161429,11287,764.4051,25-04-2020
57066,11288,816.4557,25-04-2020
210404,11289,204.0957,25-04-2020
210403,11290,867.3156,25-04-2020
203333,11291,454.3857,25-04-2020
162427,11292,607.3299,25-04-2020
210400,11293,850.1598,25-04-2020
210402,11294,182.0799,25-04-2020
210401,11295,828.4599,25-04-2020
210399,11296,301.2957,25-04-2020
210393,11297,33.8499,25-04-2020
210388,11298,425.2257,25-04-2020
210247,11299,1683.7713,25-04-2020
210389,11300,692.3799,25-04-2020
165846,11301,152.4096,25-04-2020
210383,11302,170.0757,25-04-2020
210379,11303,306.1557,25-04-2020
210378,11304,101.5497,25-04-2020
180506,11305,658.3356,25-04-2020
191823,11306,352.3257,25-04-2020
210370,11307,895.9653,25-04-2020
197518,11308,267.1299,25-04-2020
210376,11309,182.0799,25-04-2020
184578,11310,454.3857,25-04-2020
210374,11311,374.1957,25-04-2020
184578,11312,454.3857,25-04-2020
210371,11313,182.2257,25-04-2020
10857,11314,799.2513,25-04-2020
210369,11315,254.6397,25-04-2020
187500,11316,170.0757,25-04-2020
210366,11317,748.4157,25-04-2020
208940,11318,374.0499,25-04-2020
107088,11319,867.1698,25-04-2020
210170,11320,352.3257,24-04-2020
174590,11321,340.0056,24-04-2020
210361,11322,726.5457,24-04-2020
210359,11323,306.1557,24-04-2020
210357,11324,221.1057,24-04-2020
210358,11325,509.9355,24-04-2020
209437,11326,170.0757,24-04-2020
3198,11327,84.8799,24-04-2020
210355,11328,473.607,24-04-2020
154614,11329,1326.7071,24-04-2020
